tstamp	latitude	longitude	speed	trip_id
2023-01-18 00:19:33	45.534987	-122.668535	8.2	239827433
2023-01-18 00:19:38	45.534642	-122.669187	12.6	239827433
2023-01-18 00:19:48	45.53373	-122.670855	16.2	239827433
2023-01-18 00:20:08	45.53181	-122.67425	16.85	239827433
2023-01-18 00:20:18	45.530885	-122.675913	16.4	239827433
2023-01-18 00:20:38	45.528968	-122.677655	13.5	239827433
2023-01-18 00:20:43	45.528377	-122.677633	13	239827433
2023-01-18 00:20:48	45.528058	-122.67754	7.4	239827433
2023-01-18 00:20:53	45.527978	-122.677155	6	239827433
2023-01-18 00:21:03	45.528032	-122.676275	6.8	239827433
2023-01-18 00:21:08	45.528047	-122.675933	5.4	239827433
2023-01-18 00:21:38	45.527597	-122.675308	2.73	239827433
2023-01-18 00:21:58	45.527583	-122.675328	0.05	239827433
2023-01-18 00:22:03	45.527583	-122.675328	0	239827433
2023-01-18 00:22:08	45.527583	-122.675328	0	239827433
2023-01-18 00:22:38	45.527583	-122.675328	0	239827433
2023-01-18 00:22:43	45.527583	-122.675328	0	239827433
2023-01-18 00:22:48	45.527583	-122.675328	0	239827433
2023-01-18 00:22:53	45.527583	-122.675328	0	239827433
2023-01-18 00:22:58	45.527583	-122.675328	0	239827433
2023-01-18 00:23:03	45.527583	-122.675328	0	239827433
2023-01-18 00:23:13	45.527583	-122.675328	0	239827433
2023-01-18 00:23:18	45.527583	-122.675328	0	239827433
2023-01-18 00:23:23	45.527583	-122.675328	0	239827433
2023-01-18 00:23:43	45.527583	-122.675328	0	239827433
2023-01-18 00:23:58	45.527583	-122.675328	0	239827433
2023-01-18 00:24:03	45.527583	-122.675328	0	239827433
2023-01-18 00:24:13	45.527583	-122.675328	0	239827433
2023-01-18 00:24:18	45.527583	-122.675328	0	239827433
2023-01-18 00:24:23	45.527583	-122.675328	0	239827433
2023-01-18 00:24:28	45.527583	-122.675328	0	239827433
2023-01-18 00:24:58	45.527583	-122.675328	0	239827433
2023-01-18 00:25:03	45.527583	-122.675328	0	239827433
2023-01-18 00:25:08	45.527583	-122.675328	0	239827433
2023-01-18 00:25:13	45.527583	-122.675328	0	239827433
2023-01-18 00:25:23	45.527583	-122.675328	0	239827433
